event,subevent,aoi_date,geometry,event_date,earlier_date,geometry_event_date_id
EMSR668,EMSR668_2023-05-23,2023-05-23,"POLYGON ((12.357581253000037 61.24893655000004, 12.318546928000046 61.242172057000055, 12.282749059000025 61.26914181500007, 12.236055701000055 61.30486998800007, 12.19867541800005 61.343895995000075, 12.206905446000063 61.35553465500005, 12.196949758000075 61.369218903000046, 12.134385833000067 61.403411813000055, 12.112767602000076 61.41883232000004, 12.123865407000041 61.423492695000036, 12.128086453000037 61.43232875500007, 12.117704677000063 61.46130609000004, 12.097482117000027 61.48900613700006, 12.086429555000052 61.50341635100006, 12.069153418000043 61.51335105300005, 12.054720912000048 61.517986257000096, 12.049448170000062 61.52714018800002, 12.093329351000023 61.53280269400006, 12.12678567000006 61.49533537200006, 12.140895829000046 61.47591086100004, 12.148887438000033 61.46197514200003, 12.155431956000033 61.44237583000005, 12.188360711000032 61.40488397500006, 12.223803616000055 61.38514139700004, 12.246007195000061 61.37618529200006, 12.25728014600003 61.34004453400008, 12.301023678000037 61.29255668000008, 12.357581253000037 61.24893655000004))",2023-05-23,2023-02-22,174
EMSR668,EMSR668_2023-05-23,2023-05-23,"POLYGON ((10.024038939000034 59.973071782000034, 9.982079965000025 59.91684847600003, 9.912381096000049 59.87582357300004, 9.84470033200006 59.908938246000055, 9.785944888000076 59.94277375600006, 9.741120763000024 59.962079357000064, 9.72740545800002 59.980430060000074, 9.71485583200007 60.00003857300003, 9.683042933000023 60.013502562000056, 9.629846823000037 60.032347625000064, 9.590442939000072 60.03217126100004, 9.555171485000075 60.03631009800006, 9.573946605000065 60.05901560000005, 9.622594287000027 60.05915932100004, 9.734290618000047 60.02395647700008, 9.772972443000072 59.983133186000025, 9.868820293000057 59.927806769000036, 9.896159527000066 59.92001178600001, 9.91186526000007 59.91754003500008, 9.92234998400005 59.94689299000003, 9.922381040000065 59.95769995500005, 9.887904780000044 59.97807589400002, 9.84266744300004 60.00831589500006, 9.81649721200006 60.03274024300003, 9.808719070000054 60.063703092000075, 9.769353788000045 60.10810908800005, 9.73732488700006 60.11470577100003, 9.723960850000026 60.12426709400006, 9.70729310200005 60.13769475800006, 9.617912829000035 60.15367653000003, 9.602802205000048 60.164558462000066, 9.592789863000066 60.176712581000054, 9.591406705000054 60.18705048700008, 9.630520562000074 60.18644561300003, 9.642750681000052 60.17926633000006, 9.691365492000044 60.17701546100005, 9.745120566000027 60.17039319500004, 9.79285463000002 60.14199979600007, 9.810871917000043 60.12442527400003, 9.859398458000046 60.08747214900005, 9.865998768000054 60.05002110700008, 9.874394743000042 60.02539963900004, 9.895273993000044 60.00648200900008, 9.939222039000073 59.985680073000076, 10.024038939000034 59.973071782000034))",2023-05-23,2023-02-22,153
EMSR668,EMSR668_2023-05-23,2023-05-23,"POLYGON ((9.979487750000034 59.76653410400007, 10.03994881700004 59.75875562100003, 10.067464943000065 59.76621025100006, 10.084459555000024 59.76650454400004, 10.110163937000038 59.761621747000056, 10.198669330000035 59.748777440000055, 10.221293325000033 59.74372002400002, 10.224012490000064 59.737403100000044, 10.235276080000062 59.73162614300002, 10.232074609000051 59.72543748100003, 10.179113988000042 59.73713456900004, 10.11678113000005 59.74433751200005, 10.079574855000033 59.74879011000008, 10.039874872000041 59.74855459100008, 10.02837801800007 59.74342100900003, 10.00554376100007 59.74278217600005, 9.991185764000022 59.74315105300009, 9.943938112000069 59.756807429000055, 9.91109246900004 59.76069356400006, 9.900724428000048 59.75272721400005, 9.881858443000056 59.75875344400004, 9.894767815000025 59.78519290300005, 9.913982104000072 59.78799285500003, 9.91565042000008 59.77896306000006, 9.979487750000034 59.76653410400007))",2023-05-23,2023-02-22,152
EMSR668,EMSR668_2023-05-24,2023-05-24,"POLYGON ((23.420880470000043 69.95824760600006, 23.418612396000075 69.94601972400005, 23.434339476000048 69.93592500300008, 23.482889383000042 69.93716368600008, 23.505776904000072 69.93277229700004, 23.52412398100006 69.92721362100008, 23.538335135000068 69.92394145100008, 23.52939318600005 69.91955376400006, 23.512878345000047 69.91459209800006, 23.47518857600005 69.91131042800002, 23.459377537000027 69.91762106100003, 23.443722498000056 69.92296541300004, 23.417535604000022 69.92708863400003, 23.405341454000055 69.93034977200006, 23.390862200000072 69.93658934800003, 23.38710972600006 69.94006910000007, 23.391036939000063 69.94461902100004, 23.388289851000025 69.95197422300005, 23.366405497000073 69.95373051100006, 23.34983237000006 69.94997027100005, 23.337383395000074 69.94639665600003, 23.325187361000072 69.93683054000007, 23.30424067000007 69.93322541900004, 23.304569 69.92922644300006, 23.320324104000065 69.92328251000004, 23.308686773000034 69.90948010400007, 23.292651549000027 69.89856350900004, 23.28293143300004 69.88390508200006, 23.250535304000042 69.88351303800005, 23.243715437000045 69.88172795600008, 23.218208787000037 69.86847629400005, 23.188389200000074 69.87387085200004, 23.17392519100002 69.87659095400004, 23.20521968200006 69.89349188300008, 23.231166876000028 69.89885558700006, 23.251528347000033 69.90604310200008, 23.259274477000076 69.92136929100008, 23.251452921000066 69.92625344500004, 23.242223958000068 69.93398577000004, 23.240766065000056 69.93995883100006, 23.263169189000052 69.95221745500004, 23.285348588000033 69.96702444400005, 23.31655787300008 69.97336846200005, 23.342938434000075 69.976743502, 23.37296883700003 69.98724910400006, 23.40646104700005 69.98127489900008, 23.43020753300004 69.97641138000003, 23.420880470000043 69.95824760600006))",2023-05-23,2023-02-22,197
EMSR668,EMSR668_2023-05-25,2023-05-25,"POLYGON ((10.293206316000065 60.209352040000056, 10.326165160000073 60.19014959100007, 10.304125927000031 60.17851758000006, 10.270413262000032 60.14723566400004, 10.290195547000053 60.12376338300004, 10.259680735000074 60.10515654200004, 10.194836404000057 60.08434476500008, 10.161439057000052 60.085858576000064, 10.181560639000054 60.125401088000054, 10.212075946000029 60.13819659400009, 10.222022746000052 60.16084791100008, 10.225635858000032 60.172782673000036, 10.221801158000064 60.188979972000034, 10.227195318000042 60.19944155700006, 10.235271424000073 60.20022858700009, 10.272202182000058 60.19349778100008, 10.288488993000046 60.210265803000034, 10.293206316000065 60.209352040000056))",2023-05-23,2023-02-22,155
EMSR668,EMSR668_2023-05-25,2023-05-25,"POLYGON ((9.979487750000034 59.76653410400007, 10.039948817000038 59.75875562100002, 10.067464943000061 59.76621025100009, 10.084459555000024 59.76650454400004, 10.110163937000038 59.76162174700004, 10.19866933000003 59.74877744000008, 10.221293325000033 59.743720024000005, 10.224012490000064 59.73740310000006, 10.235276080000062 59.731626143000035, 10.232074609000051 59.725437481000014, 10.17911398800004 59.73713456900004, 10.11678113000005 59.74433751200008, 10.07957485500003 59.74879011000008, 10.039874872000041 59.748554591000094, 10.028378018000067 59.743421009000016, 10.00554376100007 59.74278217600005, 9.99118576400002 59.743151053000076, 9.943938112000069 59.756807429000055, 9.911092469000039 59.760693564000064, 9.900724428000048 59.75272721400007, 9.881858443000056 59.75875344400004, 9.894767815000023 59.78519290300005, 9.91398210400007 59.78799285500003, 9.915650420000077 59.77896306000007, 9.979487750000034 59.76653410400007))",2023-05-23,2023-02-22,151
EMSR668,EMSR668_2023-05-25,2023-05-25,"POLYGON ((10.024038939000034 59.973071782000034, 9.982079965000025 59.91684847600004, 9.912381096000047 59.87582357300004, 9.84470033200006 59.908938246000055, 9.785944888000074 59.94277375600006, 9.741120763000026 59.962079357000036, 9.727405458000021 59.980430060000046, 9.714855832000069 60.00003857300002, 9.683042933000023 60.01350256200004, 9.629846823000037 60.032347625000064, 9.59044293900007 60.032171261000045, 9.555171485000074 60.036310098000044, 9.573946605000058 60.05901560000004, 9.622594287000027 60.05915932100005, 9.734290618000047 60.02395647700008, 9.772972443000072 59.983133186000025, 9.868820293000056 59.92780676900002, 9.896159527000066 59.920011786000025, 9.91186526000007 59.91754003500008, 9.92234998400005 59.94689299000002, 9.922381040000062 59.95769995500007, 9.887904780000042 59.97807589400002, 9.842667443000039 60.008315895000074, 9.816497212000057 60.03274024300001, 9.808719070000052 60.06370309200007, 9.769353788000046 60.10810908800003, 9.737324887000057 60.11470577100006, 9.723960850000026 60.12426709400006, 9.707293102000051 60.13769475800005, 9.617912829000034 60.15367653000004, 9.602802205000046 60.16455846200005, 9.592789863000062 60.17671258100006, 9.591406705000052 60.18705048700008, 9.630520562000074 60.186445613000046, 9.642750681000052 60.17926633000006, 9.691365492000045 60.17701546100005, 9.745120566000027 60.17039319500004, 9.792854630000022 60.14199979600006, 9.810871917000043 60.12442527400003, 9.859398458000044 60.087472149000064, 9.865998768000056 60.05002110700008, 9.87439474300004 60.02539963900006, 9.895273993000044 60.00648200900008, 9.939222039000073 59.98568007300007, 10.024038939000034 59.973071782000034))",2023-05-23,2023-02-22,154
EMSR680,EMSR680_2023-08-05,2023-08-05,"POLYGON ((14.718910988000061 46.42734712400006, 14.757355200000063 46.38778561000003, 14.780135961000042 46.39068086900004, 14.819541094000046 46.39344603600006, 14.855776966000066 46.39070104200005, 14.86740690200003 46.37895407200006, 14.861860150000041 46.35133612200008, 14.880638389000069 46.334204132000025, 14.90934363400004 46.349043331000075, 14.942402012000061 46.34982871600005, 14.983877424000072 46.35884770200005, 15.030949134000025 46.40340289600003, 15.091449332000026 46.40176239900007, 15.135582631000034 46.37984696100005, 15.184452445000034 46.36131641100007, 15.227532051000026 46.36338333900006, 15.293562888000054 46.36268388200005, 15.322934157000075 46.349030146000075, 15.307991311000025 46.32196597400007, 15.288870562000056 46.30958800500007, 15.271477151000058 46.27633636700005, 15.328277263000077 46.24735034400003, 15.287588480000068 46.13385005400005, 15.207281671000032 46.13492081100003, 15.20847022700008 46.211266049000066, 14.916891208000038 46.23133555400004, 14.923670321000031 46.258855187000044, 15.00752519200006 46.28150677400004, 14.997899056000051 46.316985703000064, 14.97044309300003 46.307442041000066, 14.937212726000043 46.294397383000046, 14.89202079000006 46.28145288200005, 14.85680338800006 46.28426427500005, 14.832326996000065 46.287586432000076, 14.816226928000049 46.27956991600007, 14.787213912000025 46.27364758200008, 14.762674513000034 46.29434696600004, 14.767952500000034 46.313510773000075, 14.74644198400006 46.33076009100005, 14.711284368000067 46.29582673100003, 14.68101985100003 46.30527682800004, 14.713729578000027 46.35121155700005, 14.683795767000047 46.39203736800003, 14.665009893000049 46.42813624300004, 14.68057398700006 46.43953176200006, 14.73016208000007 46.46607572100004, 14.761570965000033 46.46607572100004, 14.799761314000024 46.47535561900003, 14.830099442000062 46.486777031000024, 14.870074387000043 46.48499243600002, 14.869360549000078 46.45786658000004, 14.828671766000072 46.455725065000074, 14.75978636900004 46.44537441000006, 14.718910988000061 46.42734712400006))",2023-08-05,2023-05-07,511
EMSR680,EMSR680_2023-08-05,2023-08-05,"POLYGON ((14.45493837600003 46.31269151400005, 14.560173615000053 46.249918886000046, 14.596101080000041 46.28420476200006, 14.635431023000024 46.26716370000002, 14.636749930000065 46.220068576000074, 14.716195199000026 46.088440747000035, 14.623797220000029 46.00887095900003, 14.560831508000037 46.01008876900005, 14.430732953000076 46.023565674000054, 14.410138448000053 46.05510390400007, 14.433692009000026 46.08837081100007, 14.349351637000039 46.146994639000084, 14.284819049000077 46.13741270300005, 14.251335636000022 46.124120772000026, 14.225261588000023 46.10858041200003, 14.189406814000051 46.07929679900007, 14.173058794000042 46.05987047400003, 14.15159916400006 46.03499321000003, 14.106282609000061 46.02997789700004, 14.068582492000075 46.06450357500005, 14.088775860000055 46.11770002200006, 14.119771747000073 46.147255425000026, 14.165744885000038 46.141339879000036, 14.207489604000045 46.146491369000046, 14.264560336000045 46.16636647700006, 14.243801309000048 46.22511236800005, 14.175535366000076 46.30216640700008, 14.027025105000064 46.32608227500003, 14.00289794500003 46.398911834000046, 14.043101595000053 46.43606281700004, 14.222358601000053 46.40398535800004, 14.45493837600003 46.31269151400005))",2023-08-05,2023-05-07,510
EMSR680,EMSR680_2023-08-05,2023-08-05,"POLYGON ((16.353175 46.66738599999999, 16.420899 46.600950999999995, 16.497328 46.556765, 16.53687 46.53314600000001, 16.532956 46.50329099999999, 16.598903 46.477151000000006, 16.598372 46.47184299999999, 16.58099 46.468128, 16.516104 46.477416, 16.475048 46.503193, 16.416397 46.51739899999999, 16.357381 46.535193, 16.302273 46.50674099999999, 16.238582 46.512578999999995, 16.107484 46.565656, 15.975855 46.642084999999994, 15.872457 46.67258900000001, 15.740297000000002 46.67895800000001, 15.734822 46.704449999999994, 15.863954000000001 46.731251, 16.049264 46.66682699999999, 16.059293 46.72464, 16.066048 46.747022, 16.207866 46.722829999999995, 16.353175 46.66738599999999))",2023-08-05,2023-05-07,500
EMSR680,EMSR680_2023-08-08,2023-08-08,"POLYGON ((14.82213043300004 46.30791460100006, 14.824206696000033 46.306921259000035, 14.83087418100007 46.30734366500007, 14.83472217800005 46.30510222000003, 14.834799752000038 46.30141849900008, 14.83204710100006 46.29559302700006, 14.827192033000074 46.293199432000044, 14.822613069000056 46.29523513300006, 14.819144003000078 46.29587745800006, 14.812722872000052 46.29466967300005, 14.807615286000042 46.290400371000025, 14.801286950000076 46.28981251200002, 14.793794381000055 46.28815473500003, 14.791556645000071 46.29128934800007, 14.788278164000076 46.296945759000046, 14.792245863000062 46.29714817100006, 14.795323259000043 46.29552735400006, 14.798273600000071 46.29651563600004, 14.799777559000063 46.29977005300003, 14.798386936000043 46.303443880000025, 14.800694898000074 46.30444030700005, 14.804656893000072 46.30331356200002, 14.806911655000022 46.303237058000036, 14.811059346000038 46.30384972500007, 14.81398144700006 46.30511725700006, 14.81622810400006 46.30740475100003, 14.818343923000045 46.30699640900007, 14.82213043300004 46.30791460100006))",2023-08-05,2023-05-07,512
EMSR680,EMSR680_2023-08-10,2023-08-10,"POLYGON ((14.742017519000058 46.362800130000046, 14.753731118000076 46.36088458600006, 14.75721134500003 46.363805679000045, 14.763714311000058 46.36714439000009, 14.775967665000051 46.368054663000066, 14.777578560000054 46.36657225900007, 14.772937868000042 46.36228697500008, 14.766708332000064 46.35708026600001, 14.760523048000039 46.35407411100005, 14.751479649000032 46.351143149000045, 14.747476404000054 46.34676184300008, 14.742228399000055 46.34623786800005, 14.741302360000077 46.34278881800003, 14.735813286000052 46.34033911700005, 14.720845819000033 46.34388987300009, 14.717636534000066 46.35080378200007, 14.71789490900005 46.35574275800006, 14.71939477700005 46.358441227000064, 14.727786493000055 46.35903281800005, 14.731543308000028 46.36062632000005, 14.724705872000074 46.364608553000025, 14.73360249500007 46.369202820000055, 14.740949137000031 46.36683756900004, 14.742017519000058 46.362800130000046))",2023-08-05,2023-05-07,514
EMSR680,EMSR680_2023-08-10,2023-08-10,"POLYGON ((14.840513480000027 46.358771524000076, 14.840943522000032 46.35469551300007, 14.848566318000053 46.353990373000045, 14.850021061000064 46.35458338400007, 14.852910147000044 46.35446331400005, 14.857828991000078 46.35313282800007, 14.864464989000055 46.344118994000034, 14.869044838000038 46.338371343000055, 14.872357539000063 46.33035075700007, 14.876093513000058 46.324766296000064, 14.877336619000062 46.32030060300008, 14.869577813000037 46.31591474800007, 14.863898520000077 46.31570489000006, 14.859653363000065 46.31781437500007, 14.848068053000079 46.31545275000007, 14.84318442500006 46.32179870200008, 14.838938983000048 46.332307691000025, 14.827518073000022 46.33700269600006, 14.813835454000072 46.34423379500003, 14.812002336000035 46.34683088800005, 14.805166696000072 46.34547255500008, 14.802968676000036 46.34858340100004, 14.802453154000034 46.34940835800006, 14.799183723000054 46.35422067800004, 14.804273741000031 46.35776783800003, 14.80427252100003 46.35776955800002, 14.804070758000025 46.358053844000025, 14.800463516000038 46.36296013500004, 14.805478166000055 46.36701744000004, 14.809610905000056 46.362079039000044, 14.825651195000034 46.35526655600005, 14.828492789000052 46.362088560000075, 14.834424003000038 46.367167533000035, 14.842256528000064 46.36497647800007, 14.840513480000027 46.358771524000076))",2023-08-05,2023-05-07,516
